mn,dy,hr,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
8,6,12,0.016245545,-0.706864364,0.091225614,-1.737261826,-0.667814157,-1.661586181,-1.817562551,-0.495364747,-0.096112274,-1.006810222,-0.92681299,0.998044844,-1.058015088,0.836374964,1.106154275,-0.687000814,-0.072016417,-0.890931369,2.14142048,-0.599790619,0.831624151,-0.112858002,0.107443201,-0.255965796,1.042143262,1.191624084,0.912554677,1.359245686,-0.678136442,0.663038365,1.505954352,0.667810356
8,6,18,0.063285961,-0.750431996,0.138282513,-1.68820673,-0.749282093,-1.695556593,-1.803162583,-0.461626169,-0.01255627,-0.991030814,-0.918510653,0.961121125,-1.075428064,0.811552119,1.104443355,-0.695351167,-0.049580988,-0.988226445,2.138533831,-0.584576965,0.725702555,-0.087120497,0.063849467,-0.176434517,1.023132316,1.227024341,0.95039526,1.351076524,-0.690775248,0.696092506,1.498984445,0.664381472
8,7,0,0.063307972,-0.782739036,0.179007556,-1.657631774,-0.731560389,-1.658536385,-1.857764042,-0.391359687,0.041138871,-1.050620141,-0.900063636,0.947398335,-1.065800078,0.781831032,1.064496625,-0.710255001,0.018803513,-1.070184035,2.088522696,-0.624868824,0.676851869,-0.11970802,0.118452741,-0.143523873,1.024094908,1.221215046,0.993044334,1.312756852,-0.726698548,0.740357374,1.509986007,0.710047738
8,7,6,0.112136365,-0.770897493,0.14096046,-1.623771275,-0.683468524,-1.683617791,-1.827876202,-0.328114382,0.124259228,-1.089387543,-0.900925326,0.965717114,-1.093997738,0.765767022,1.023480039,-0.758548584,0.021173393,-1.142641856,2.030870407,-0.670898863,0.635953955,-0.097692213,0.171228458,-0.098664311,1.032620894,1.322320178,1.028275784,1.240561449,-0.789276427,0.765894966,1.480486646,0.69807217
8,7,12,0.120625376,-0.792827513,0.151281066,-1.605757101,-0.659240006,-1.704069431,-1.815071092,-0.261698856,0.165081628,-1.129773852,-0.903498962,0.967897355,-1.073866528,0.756255862,0.919137685,-0.754997576,0.081257285,-1.194356412,2.011071116,-0.707634455,0.563983082,-0.088938729,0.231062513,-0.042318611,1.033890064,1.355101182,1.026266466,1.210913115,-0.85077032,0.779450514,1.490738031,0.720807105
8,7,18,0.248363059,-0.779480849,0.169360325,-1.498936309,-0.671166206,-1.712798614,-1.825808156,-0.249209802,0.177343067,-1.148003167,-0.931820837,0.92174567,-1.113167046,0.699699647,0.86805013,-0.835606801,0.10084301,-1.236885986,2.007956266,-0.734514289,0.555469766,-0.051177414,0.324961211,0.017902733,1.020891528,1.425784688,1.051183488,1.154748421,-0.889246515,0.786370359,1.441919057,0.705229566
8,8,0,0.250613324,-0.741685064,0.153206526,-1.452224561,-0.568193355,-1.730943776,-1.809036131,-0.193118166,0.224054877,-1.235053856,-0.915902201,0.928712861,-1.117073414,0.6359443,0.868200025,-0.854557609,0.135200425,-1.231139996,2.01432997,-0.822438073,0.527429076,-0.060157696,0.347141641,0.051547881,0.965739962,1.468171522,1.085622002,1.132262786,-0.947983093,0.82803972,1.404425626,0.658864466
8,8,6,0.288816473,-0.722077543,0.20606908,-1.434817846,-0.504428929,-1.75180239,-1.742219563,-0.184486545,0.191368685,-1.215721693,-0.896952418,0.917599932,-1.138983156,0.597887705,0.824434905,-0.953673353,0.166573911,-1.25802268,1.997152459,-0.837186125,0.571046939,-0.065842354,0.428199218,0.061452377,0.911979389,1.518509079,1.106784822,1.14475173,-1.044228586,0.837063574,1.346138201,0.634614702
8,8,12,0.300709615,-0.722507875,0.192871826,-1.428181482,-0.491420624,-1.746858504,-1.769446193,-0.105312945,0.257215196,-1.280386686,-0.823962074,0.927272079,-1.113600458,0.576761075,0.794358574,-1.028305152,0.214927752,-1.22341629,1.943032303,-0.862920299,0.532992867,-0.030761539,0.426064724,0.141481786,0.860317424,1.508324033,1.126309885,1.112512241,-1.1487922,0.895445534,1.333688655,0.631586749
8,8,18,0.331690338,-0.709687069,0.250770586,-1.380363002,-0.500015387,-1.736703297,-1.722018839,-0.078829035,0.232987116,-1.289524984,-0.795992702,0.93415236,-1.157997769,0.490177583,0.733789405,-1.114443884,0.193271089,-1.249488457,1.9494789,-0.830661198,0.544352173,-0.028601739,0.533082382,0.171834948,0.796439529,1.539646094,1.148250548,1.069235761,-1.196538826,0.925797317,1.324175608,0.621734453
8,9,0,0.314821945,-0.667116911,0.24465075,-1.325931758,-0.453440965,-1.723675502,-1.695962117,-0.040552672,0.201292442,-1.308014035,-0.763768794,0.968206083,-1.158616145,0.46264644,0.726035536,-1.205117898,0.196629602,-1.265566007,1.960188813,-0.844090619,0.543560306,-0.053690537,0.587043082,0.163656574,0.75367808,1.566959258,1.109716549,1.064131194,-1.239318505,0.944888318,1.299188291,0.637569201
8,9,6,0.363306232,-0.646136067,0.275122482,-1.284911073,-0.381448904,-1.719556869,-1.691894955,-0.027366836,0.185129959,-1.29011452,-0.694391682,0.950779261,-1.176190524,0.414954118,0.682519288,-1.280263395,0.15876378,-1.290276618,1.949430259,-0.832524686,0.543552681,-0.071493707,0.61997662,0.162754051,0.781383538,1.589044014,1.148834429,1.044393307,-1.308895175,0.951525142,1.251077278,0.622918572
8,9,12,0.386226089,-0.667590667,0.254176443,-1.257620527,-0.364720622,-1.722143313,-1.673641762,-0.007852445,0.291991251,-1.262100918,-0.620579285,0.99561637,-1.211165467,0.339130655,0.657088291,-1.387339221,0.157839247,-1.315891681,1.923160021,-0.808301022,0.496590172,-0.053589128,0.652290053,0.186399971,0.766051189,1.575946934,1.165871342,1.001423817,-1.323431382,0.959870015,1.250232708,0.616062873
8,9,18,0.464891062,-0.667459683,0.322094426,-1.204396367,-0.344922049,-1.697724164,-1.632985499,-0.007033179,0.253476062,-1.24813161,-0.568547849,0.930750485,-1.175175494,0.249253948,0.606804658,-1.520328406,0.089746686,-1.347782448,1.94049429,-0.801032231,0.539600006,-0.052840749,0.721311064,0.185863258,0.741618705,1.561211607,1.19097909,0.953940195,-1.358612987,0.989854407,1.245004008,0.640078758
8,10,0,0.475385935,-0.707239706,0.368517393,-1.129424997,-0.313098948,-1.637354907,-1.641012793,0.009078849,0.220646395,-1.228004417,-0.553233436,0.968266455,-1.181318053,0.20268289,0.572935177,-1.614365207,0.068226249,-1.375835328,1.929753617,-0.799373508,0.520856402,-0.026595602,0.79764373,0.181229738,0.774289689,1.560848331,1.156256465,0.95218672,-1.374001769,0.965315114,1.2403945,0.616345024
8,10,6,0.538624087,-0.741802645,0.418548638,-1.037452418,-0.294110791,-1.641962681,-1.640517416,-0.057216286,0.239019772,-1.152755852,-0.471723549,0.894058725,-1.167025729,0.150872307,0.504965112,-1.683112737,0.026224153,-1.396469356,1.948546009,-0.844815641,0.546617662,-0.006780055,0.856256475,0.183350105,0.798680697,1.564819067,1.143484653,0.964473294,-1.397700229,0.917927097,1.247042395,0.589935138
8,10,12,0.59081243,-0.727607818,0.397852246,-0.95569431,-0.290921011,-1.649749949,-1.654940854,-0.04317435,0.287590205,-1.167646777,-0.429567389,0.90647407,-1.181429246,0.159111602,0.485909739,-1.746241181,0.042409886,-1.382081561,1.922676432,-0.869733138,0.490857,0.0309901,0.933058789,0.177271611,0.81237455,1.505236922,1.116091027,1.005058909,-1.432737045,0.867511617,1.237588619,0.562648873
8,10,18,0.615486965,-0.752501155,0.485246183,-0.858447053,-0.332009853,-1.591545378,-1.621313065,-0.143085378,0.281496354,-1.190645095,-0.404249593,0.859768249,-1.21406262,0.135922321,0.484339134,-1.798501914,0.015837606,-1.418881091,1.911414948,-0.87554479,0.490065301,0.05924133,0.970957931,0.231156558,0.820876119,1.5000289,1.081337869,1.023791519,-1.424666892,0.815500461,1.254079379,0.58890675
8,11,0,0.579013294,-0.735590845,0.512392859,-0.784142747,-0.376037038,-1.542385552,-1.601367325,-0.210678647,0.282642442,-1.211302385,-0.403435806,0.902551192,-1.201895476,0.136875986,0.441685374,-1.83724757,0.024944318,-1.415711497,1.883933647,-0.904453556,0.442607103,0.080717123,1.018320648,0.231803511,0.912745739,1.520101196,0.998344262,1.028408145,-1.442625813,0.801626463,1.270687353,0.597473601
8,11,6,0.607158007,-0.72936928,0.509799449,-0.714820521,-0.368704978,-1.534629373,-1.541769561,-0.224703116,0.259688867,-1.237637498,-0.314116918,0.872042328,-1.219328416,0.130686893,0.431444408,-1.857234816,-0.023248092,-1.45276086,1.818042099,-0.939864439,0.416121336,0.125474178,1.093946273,0.267686172,0.959915647,1.54206441,0.978085709,1.017911101,-1.491740678,0.750013477,1.27196855,0.597879641
8,11,12,0.616725435,-0.606544635,0.476611149,-0.692607002,-0.391494892,-1.545502533,-1.546202509,-0.247122406,0.226598321,-1.260805637,-0.298128988,0.89851203,-1.17417743,0.220933964,0.356050112,-1.913329883,-0.053944946,-1.402211823,1.774790646,-0.958957323,0.342720285,0.157491489,1.144789072,0.277557791,1.010610167,1.559913296,0.914112985,1.000671999,-1.521761414,0.700950513,1.328894867,0.604857299
8,11,18,0.671104508,-0.581282413,0.504025679,-0.641189194,-0.410273093,-1.528409473,-1.474665535,-0.35399927,0.184313243,-1.306451436,-0.308246269,0.866598983,-1.138877242,0.258011,0.317687113,-1.934161593,-0.129158262,-1.431305389,1.75225992,-0.964805118,0.301081111,0.209454406,1.202116093,0.386020982,1.004875545,1.563826443,0.910001493,0.999815691,-1.526490755,0.674312497,1.305622685,0.618187651
8,12,0,0.69281942,-0.506179095,0.498049025,-0.6510948,-0.433961502,-1.514979968,-1.464688578,-0.345662978,0.10589943,-1.365068591,-0.26945495,0.939072889,-1.067683514,0.309110825,0.264271554,-1.930720611,-0.17483402,-1.364960355,1.733084259,-1.022655028,0.222521925,0.248783524,1.230981069,0.469796741,1.010813561,1.622611201,0.868240623,0.978476463,-1.566955195,0.610978742,1.284249551,0.589138383
8,12,6,0.778837286,-0.429175129,0.474586031,-0.683369577,-0.435028129,-1.479962127,-1.444377254,-0.398031194,0.055859004,-1.413225847,-0.228055346,0.928594536,-0.969384854,0.372066003,0.255497012,-1.955179873,-0.220260671,-1.325987639,1.723093213,-1.034687826,0.141115482,0.274009961,1.259368225,0.517355367,1.010775142,1.61885756,0.8221396,0.989794139,-1.614142551,0.609621868,1.301632398,0.497665188
8,12,12,0.777145631,-0.383161128,0.47403864,-0.70864694,-0.541520955,-1.462100333,-1.430632,-0.404129317,0.022578806,-1.375052125,-0.222599949,1.035590773,-0.832058526,0.404538695,0.191215318,-1.931611118,-0.280206001,-1.301878638,1.717052751,-1.060666432,0.101990398,0.321306531,1.246204093,0.569643939,1.019056546,1.647180994,0.809266016,0.956840991,-1.698945483,0.596169964,1.273486338,0.469902523
8,12,18,0.865617075,-0.372235443,0.459418152,-0.741934148,-0.58330848,-1.412908656,-1.374963212,-0.429948765,-0.006416997,-1.390216535,-0.258867282,1.050230906,-0.758982554,0.455598395,0.135633208,-1.9450743,-0.321554187,-1.293673069,1.698916911,-1.09311276,0.069956133,0.355367754,1.260883923,0.664668535,1.017292355,1.645417314,0.763713665,0.918822573,-1.70485178,0.637643517,1.244800347,0.444067404
8,13,0,0.876512245,-0.336341959,0.415459642,-0.731149531,-0.559078244,-1.332791208,-1.373031104,-0.436118818,-0.032115125,-1.409076423,-0.289057496,1.101171589,-0.639857979,0.53235766,0.141689123,-1.938733599,-0.352897679,-1.320110848,1.631864294,-1.138702664,0.006360396,0.373823003,1.269696,0.6715251,1.008099945,1.676161676,0.755908221,0.941237933,-1.774872899,0.6470754,1.199317829,0.415675519
8,13,6,0.958070684,-0.319931834,0.43633306,-0.775344754,-0.584444287,-1.231697195,-1.366113139,-0.454272233,-0.06081977,-1.392227144,-0.224086163,1.114941658,-0.534830357,0.560147488,0.12629784,-1.935728087,-0.461598254,-1.33727088,1.628076491,-1.163260643,-0.033970607,0.354833094,1.29179877,0.73848416,0.983006067,1.628323641,0.739305945,0.928641554,-1.820543084,0.660104138,1.18490194,0.3628719
8,13,12,1.013130011,-0.362057936,0.405969872,-0.789950264,-0.592036113,-1.213899579,-1.39168953,-0.45470161,-0.023862879,-1.301725698,-0.226976916,1.182088336,-0.360663903,0.574752425,0.082925698,-1.975702612,-0.507514468,-1.313571375,1.56841199,-1.152323812,-0.065093762,0.390407311,1.295714606,0.679807242,0.956007732,1.647746163,0.678980693,0.958333991,-1.89857814,0.609106976,1.153813263,0.433152289
8,13,18,1.064605451,-0.391595183,0.349402424,-0.768000724,-0.566456894,-1.166613035,-1.440622193,-0.477825739,0.024292501,-1.323886373,-0.172644991,1.128031851,-0.256374323,0.595076251,0.105948305,-1.979567365,-0.565263919,-1.380700404,1.574958241,-1.134164078,-0.088815801,0.37144952,1.273798932,0.725592536,0.966973005,1.60865887,0.629333038,0.925920506,-1.880376583,0.635187903,1.19764081,0.416037463
8,14,0,1.063548833,-0.424394004,0.345593764,-0.783256729,-0.542244396,-1.106865878,-1.435304634,-0.421404833,0.019886871,-1.275954639,-0.098201953,1.141495184,-0.205380279,0.631276918,0.10251534,-1.987388571,-0.6495495,-1.42282934,1.548820973,-1.186062077,-0.094715757,0.384462753,1.25239733,0.729076877,0.928170137,1.61114594,0.590370842,0.919192561,-1.912435961,0.620038436,1.203884492,0.454111297
8,14,6,1.120094227,-0.397391437,0.359040841,-0.789792575,-0.555009946,-0.976989155,-1.463926412,-0.440099514,0.040470903,-1.241239666,-0.029725764,1.093795032,-0.120067055,0.591207372,0.125671155,-1.967556307,-0.747321583,-1.472942109,1.56867928,-1.220428354,-0.037958075,0.365214202,1.219478216,0.747455609,0.956654923,1.560431414,0.547502076,0.889693725,-1.980274069,0.634973828,1.202022257,0.418336962
8,14,12,1.17290416,-0.437913924,0.281559546,-0.755848292,-0.608898194,-0.904651293,-1.477091079,-0.42532756,0.094560895,-1.237129367,0.050193966,1.106393696,-0.06525462,0.588682497,0.120170271,-1.976305288,-0.754957117,-1.481431008,1.492776791,-1.224092644,-0.006839798,0.353051184,1.17208778,0.728821847,1.002504271,1.559252226,0.507872047,0.881175868,-2.040488027,0.611155671,1.20026058,0.472804914
8,14,18,1.173698963,-0.482727628,0.225472022,-0.75194772,-0.591802254,-0.775878338,-1.522488295,-0.463504868,0.149807614,-1.220008785,0.081632093,1.095877615,-0.021040374,0.571700967,0.167933152,-1.953857277,-0.83200531,-1.505760522,1.463497244,-1.222166163,0.061108,0.328281838,1.171997804,0.791100585,1.031781466,1.504078396,0.47706835,0.84909623,-2.091033761,0.625281267,1.197122127,0.467685561
8,15,0,1.185573781,-0.510138234,0.172467878,-0.706444431,-0.536894868,-0.733194188,-1.556890028,-0.518873533,0.190018397,-1.200628955,0.120836796,1.102604182,0.01329832,0.531456304,0.113675419,-1.919358138,-0.849956945,-1.471923606,1.423992407,-1.282553292,0.156207251,0.314957201,1.150336805,0.82298924,1.096139798,1.501406014,0.438077088,0.863507674,-2.142823895,0.59115435,1.161246415,0.479734792
8,15,6,1.226293461,-0.462441861,0.188438357,-0.70665508,-0.526869597,-0.65257056,-1.591614103,-0.622304009,0.163728721,-1.176727809,0.223806989,1.103251148,-0.035792677,0.441380879,0.131371004,-1.900765119,-0.836648283,-1.468519109,1.40889514,-1.291236047,0.225336309,0.28806081,1.157187489,0.838050274,1.141079122,1.453220696,0.43027685,0.867595076,-2.180329493,0.563401674,1.139496822,0.461602926
8,15,12,1.205116187,-0.538583543,0.109798024,-0.635966263,-0.503738616,-0.626773178,-1.633817488,-0.633780702,0.198177777,-1.102779715,0.225790209,1.247369703,-0.018039638,0.443377756,0.085399144,-1.89058031,-0.84554196,-1.412705916,1.41151024,-1.334854451,0.291414484,0.273231663,1.109868007,0.814022442,1.205279077,1.42120309,0.433804777,0.868709394,-2.210459954,0.487932426,1.08944671,0.466170625
8,15,18,1.237410187,-0.532040397,0.06445722,-0.705914001,-0.448284318,-0.56040374,-1.61951304,-0.711208797,0.171428705,-1.085179254,0.210314895,1.246530577,-0.006204809,0.402441451,0.061049536,-1.861988678,-0.817311391,-1.400689366,1.421735396,-1.339790907,0.374627827,0.311839918,1.081075486,0.89557832,1.275622133,1.403336897,0.427329698,0.845967889,-2.242574802,0.432831435,1.015733427,0.451792501
8,16,0,1.193539659,-0.54563735,-0.014724842,-0.671899298,-0.376413611,-0.548565801,-1.646200583,-0.786158819,0.185697615,-1.045009824,0.176302508,1.271654435,0.002796202,0.338035841,0.015483069,-1.824509737,-0.796986573,-1.382260474,1.437238179,-1.315669464,0.408373382,0.319567469,1.08011185,0.880782034,1.350212458,1.412793519,0.456267109,0.874342177,-2.272021217,0.396377793,0.991861528,0.434620765
8,16,6,1.203153481,-0.528546128,-0.102749853,-0.618595946,-0.308511601,-0.516363889,-1.647846724,-0.805200121,0.182783772,-1.0540905,0.184215848,1.302536536,-0.058984192,0.305521067,0.028027536,-1.799473918,-0.780882105,-1.386628847,1.430444034,-1.308387815,0.48340906,0.345249802,1.071006884,0.930545026,1.400856613,1.388464953,0.447848725,0.89609273,-2.303590471,0.307352702,0.912295114,0.400048227
8,16,12,1.127388653,-0.561836046,-0.217466114,-0.600358411,-0.257828318,-0.499327869,-1.676277656,-0.848938793,0.220218446,-0.934027817,0.145577854,1.377227027,-0.066371,0.296264627,-0.000267577,-1.794629946,-0.687012241,-1.389782474,1.436346441,-1.333746362,0.526275181,0.372303101,1.072573466,0.969331073,1.449044295,1.367631883,0.424428402,0.885869721,-2.303146282,0.213585703,0.911022177,0.375928855
8,16,18,1.085780673,-0.559738372,-0.36195595,-0.63647156,-0.192213651,-0.474779978,-1.650658345,-0.904528007,0.19644065,-0.917631753,0.092166216,1.457378211,-0.079690193,0.262811473,0.007427443,-1.744824046,-0.626688523,-1.41376723,1.460730707,-1.316012942,0.573785513,0.430803876,1.125175866,1.008201396,1.476020444,1.370802788,0.334454476,0.902530179,-2.260765024,0.132755735,0.855189777,0.367270152
8,17,0,1.015557365,-0.565602776,-0.499774241,-0.572963772,-0.149140757,-0.488440343,-1.651326229,-0.939537384,0.254919932,-0.903489682,-0.004889582,1.430987553,-0.064918227,0.290696564,-0.000785553,-1.719538339,-0.577433605,-1.456034404,1.4032065,-1.308461094,0.61825274,0.490749548,1.158665275,1.059995169,1.506333835,1.392542904,0.292517658,0.892854793,-2.238372548,0.096884714,0.870072425,0.36647156
8,17,6,1.002025792,-0.559828544,-0.606258083,-0.578435338,-0.12006406,-0.519935752,-1.611083831,-0.964797306,0.278759634,-0.879470747,-0.042242373,1.435613876,-0.050719729,0.28233482,0.021142111,-1.71815566,-0.553290596,-1.445138147,1.404142205,-1.306703671,0.627087877,0.549279156,1.178840665,1.097820758,1.548774477,1.416390471,0.171922237,0.940942377,-2.181135067,0.040147966,0.822157818,0.319876664
8,17,12,0.915023854,-0.572955802,-0.729681566,-0.507536167,-0.105161097,-0.529554776,-1.569387027,-0.985483931,0.292288768,-0.855099114,-0.03827997,1.446041657,-0.027522677,0.276444512,0.028902322,-1.726599103,-0.529355736,-1.441050865,1.382390166,-1.352230987,0.687786962,0.581581683,1.204316281,1.119737804,1.553050726,1.403295709,0.134326861,0.929452934,-2.162190495,0.019996153,0.833866218,0.323586703
8,17,18,0.887635761,-0.589332309,-0.794455403,-0.482045024,-0.123493809,-0.533217436,-1.524332583,-0.970502474,0.318510225,-0.881758262,-0.091172522,1.417702742,-0.006906425,0.256294429,0.055791124,-1.732487364,-0.476417024,-1.477227264,1.374292425,-1.360495862,0.703432852,0.611350405,1.310932438,1.133301588,1.535157272,1.450567676,0.054781846,0.970338161,-2.080698637,-0.008044644,0.808899419,0.24359868
8,18,0,0.824659316,-0.633912186,-0.828144737,-0.413754665,-0.092722808,-0.650296211,-1.496074862,-0.980305711,0.365848686,-0.850106109,-0.135266628,1.346468476,-0.02004478,0.241516423,0.051815722,-1.76848158,-0.420419573,-1.491947234,1.343925058,-1.34785246,0.697998144,0.654935677,1.327507909,1.172679014,1.571806527,1.504527856,0.082649293,0.954371298,-2.034404748,-0.020840449,0.785195433,0.258669908
8,18,6,0.808275855,-0.620934246,-0.830686972,-0.36707913,-0.05466911,-0.663057723,-1.498785255,-0.981024391,0.362436997,-0.81852799,-0.20154638,1.354332457,-0.049923321,0.227946377,0.065705664,-1.750467619,-0.416951999,-1.516676815,1.341435732,-1.336503053,0.710449643,0.693220171,1.357057183,1.195953506,1.546131894,1.536319925,0.006242336,0.998967422,-2.004270086,-0.043818947,0.748471978,0.201975898
